symbol,direction,indicator,entry_time,entry_price,exit_time,exit_price,quantity,stake,gross_pnl,fees,net_pnl,bars_held,reason
AAPL,long,supertrend,2025-01-27 14:30:00,227.29229736328125,2025-01-31 17:30:00,236.4250030517578,4,950.0,36.53082275390625,1.9000000000000001,34.63082275390625,31,Trend flip
AAPL,long,supertrend,2025-02-11 14:30:00,233.33999633789062,2025-02-26 14:30:00,243.47999572753906,4,982.8992816162108,40.55999755859375,1.9657985632324217,38.59419899536133,70,Trend flip
AAPL,long,supertrend,2025-03-03 16:30:00,242.5399932861328,2025-03-04 15:30:00,238.6300048828125,4,1000.0,-15.63995361328125,2.0,-17.63995361328125,6,ATR stop
AAPL,long,supertrend,2025-03-07 17:30:00,240.41439819335938,2025-03-10 15:30:00,225.47999572753906,4,1000.0,-59.73760986328125,2.0,-61.73760986328125,6,Trend flip
AAPL,long,supertrend,2025-03-19 13:30:00,217.14500427246094,2025-03-20 16:30:00,213.22999572753906,4,944.1550853590696,-15.6600341796875,1.8883101707181393,-17.54834435040564,10,ATR stop
AAPL,long,supertrend,2025-04-01 14:30:00,222.87989807128906,2025-04-03 13:30:00,205.63499450683594,4,927.4841582261843,-68.9796142578125,1.8549683164523685,-70.83458257426487,13,Trend flip
AAPL,long,supertrend,2025-04-09 18:30:00,196.05999755859375,2025-04-16 18:30:00,192.57000732421875,4,860.1913047806327,-13.9599609375,1.7203826095612653,-15.680343547061266,35,Trend flip
AAPL,long,supertrend,2025-04-22 13:30:00,198.11000061035156,2025-05-02 13:30:00,206.72000122070312,4,845.2949784109244,34.44000244140625,1.6905899568218488,32.749412484584404,56,Trend flip
AAPL,long,supertrend,2025-05-12 13:30:00,209.16000366210938,2025-05-19 13:30:00,206.61990356445312,4,876.4069202712795,-10.160400390625,1.752813840542559,-11.91321423116756,35,Trend flip
AAPL,long,supertrend,2025-05-28 13:30:00,200.75,2025-05-30 15:30:00,197.71499633789062,4,865.0893667516704,-12.1400146484375,1.7301787335033407,-13.87019338194084,16,Trend flip
AAPL,long,supertrend,2025-06-02 19:30:00,201.8000030517578,2025-06-05 18:30:00,200.72999572753906,4,851.9126830388266,-4.280029296875,1.7038253660776532,-5.983854662952654,20,Trend flip
AAPL,long,supertrend,2025-06-20 17:30:00,199.80999755859375,2025-07-07 17:30:00,208.94039916992188,4,846.2280211090215,36.5216064453125,1.692456042218043,34.82915040309446,67,Trend flip
AAPL,long,supertrend,2025-07-10 14:30:00,212.97999572753906,2025-07-11 14:30:00,210.8249969482422,4,879.3157139919613,-8.6199951171875,1.7586314279839226,-10.378626545171423,7,ATR stop
AAPL,long,supertrend,2025-07-16 13:30:00,212.0850067138672,2025-07-18 13:30:00,209.9542999267578,4,869.4560187740484,-8.5228271484375,1.7389120375480969,-10.261739185985597,14,ATR stop
AAPL,long,supertrend,2025-08-06 13:30:00,210.75999450683594,2025-08-20 13:30:00,226.7200927734375,4,859.7073665473621,63.84039306640625,1.7194147330947243,62.12097833331153,70,Trend flip
AAPL,long,supertrend,2025-08-22 16:30:00,228.61000061035156,2025-08-26 13:30:00,226.5,4,918.7222959640081,-8.44000244140625,1.8374445919280162,-10.277447033334266,11,ATR stop
AAPL,long,supertrend,2025-09-03 13:30:00,236.8300018310547,2025-09-09 15:30:00,236.0,3,908.9587212823405,-2.4900054931640625,1.8179174425646811,-4.307922935728744,30,Trend flip
AAPL,long,supertrend,2025-09-12 13:30:00,234.07000732421875,2025-10-09 13:30:00,254.9199981689453,3,904.8661944933982,62.54997253417969,1.8097323889867964,60.74024014519289,133,Trend flip
AAPL,long,supertrend,2025-10-17 17:30:00,252.3000030517578,2025-10-22 16:30:00,256.69140625,3,962.5694226313315,13.174209594726562,1.925138845262663,11.2490707494639,20,Trend flip
AAPL,long,supertrend,2025-10-24 14:30:00,263.2799987792969,2025-11-17 14:30:00,269.2799987792969,3,973.2560398433221,18.0,1.9465120796866442,16.053487920313355,111,Trend flip
AAPL,long,supertrend,2025-11-20 14:30:00,273.9049987792969,2025-11-20 20:30:00,266.3800048828125,3,988.5068533676197,-22.574981689453125,1.9770137067352394,-24.551995396188364,6,ATR stop
AAPL,short,supertrend,2025-01-31 17:30:00,236.4250030517578,2025-02-11 14:30:00,233.33999633789062,4,950.0,12.34002685546875,1.9000000000000001,10.44002685546875,46,Trend flip
AAPL,short,supertrend,2025-02-26 14:30:00,243.47999572753906,2025-03-03 16:30:00,242.5399932861328,3,959.9180255126953,2.82000732421875,1.9198360510253907,0.9001712731933593,23,Trend flip
