symbol,indicator,direction,total_trades,winning_trades,losing_trades,win_rate,total_pnl,avg_pnl,max_drawdown,start_capital,end_capital,return_pct
QBTS,jma,long,69,16,53,0.2318840579710145,120.04099534440138,1.7397245702087156,0.6529106065697038,1000,1120.0409953444014,12.004099534440138
QBTS,jma,short,61,22,39,0.36065573770491804,-203.50534360672043,-3.3361531738806627,0.475089091636347,1000,796.4946563932797,-20.350534360672032
QBTS,kama,long,76,20,56,0.2631578947368421,602.1953955102316,7.923623625134627,0.5918395277603923,1000,1602.1953955102317,60.219539551023175
QBTS,kama,short,73,21,52,0.2876712328767123,-798.3896256392151,-10.936844186838563,0.8483122783105942,1000,201.61037436078513,-79.83896256392148
TSLA,supertrend,long,30,7,23,0.23333333333333334,-198.85439162895517,-6.6284797209651725,0.2648494546947913,1000,801.1456083710453,-19.885439162895466
TSLA,supertrend,short,29,5,24,0.1724137931034483,-254.8067794822463,-8.786440671801596,0.40442143819659493,1000,745.1932205177538,-25.480677948224617
TSLA,jma,long,63,14,49,0.2222222222222222,-192.43263431406564,-3.054486258953423,0.2742498799954351,1000,807.5673656859339,-19.243263431406614
TSLA,jma,short,63,18,45,0.2857142857142857,-358.03120549036646,-5.6830350077835945,0.49007686077104085,1000,641.9687945096332,-35.803120549036684
TSLA,kama,long,86,22,64,0.2558139534883721,-194.07600862311537,-2.256697774687388,0.2589765212048601,1000,805.9239913768845,-19.407600862311554
TSLA,kama,short,87,21,66,0.2413793103448276,-412.9680552346736,-4.746759255570961,0.5689470550912605,1000,587.031944765326,-41.2968055234674
MRNA,supertrend,long,27,14,13,0.5185185185185185,133.0202613195878,4.926676345169919,0.2209005351964479,1000,1133.0202613195875,13.302026131958748
MRNA,supertrend,short,26,8,18,0.3076923076923077,182.46400222778323,7.017846239530124,0.1647514008752197,1000,1182.464002227783,18.246400222778313
MRNA,jma,long,59,19,40,0.3220338983050847,84.15429170791853,1.4263439272528564,0.30439750639471913,1000,1084.1542917079182,8.415429170791821
MRNA,jma,short,54,20,34,0.37037037037037035,154.43812415596005,2.8599652621474085,0.24087847379364147,1000,1154.4381241559602,15.443812415596017
MRNA,kama,long,72,24,48,0.3333333333333333,145.22482974046858,2.0170115241731748,0.2501083648499169,1000,1145.2248297404685,14.522482974046852
MRNA,kama,short,70,26,44,0.37142857142857144,47.31387631646305,0.6759125188066151,0.27981494226427833,1000,1047.313876316463,4.731387631646293
NFLX,supertrend,long,23,7,16,0.30434782608695654,148.04841461181638,6.436887591818103,0.21295750610584882,1500,1648.0484146118165,9.869894307454432
NFLX,supertrend,short,23,6,17,0.2608695652173913,-70.64138984589248,-3.0713647759083686,0.21935032356002507,1000,929.3586101541075,-7.064138984589249
NFLX,jma,long,60,14,46,0.23333333333333334,-252.34582902131848,-4.205763817021975,0.30568528347560153,1500,1247.654170978681,-16.82305526808794
NFLX,jma,short,60,13,47,0.21666666666666667,-234.72055483130296,-3.9120092471883825,0.3054666494917546,1000,765.2794451686975,-23.472055483130248
NFLX,kama,long,77,20,57,0.2597402597402597,-231.53997752219675,-3.007012695093464,0.3475554671946122,1500,1268.460022477803,-15.435998501479798
NFLX,kama,short,77,20,57,0.2597402597402597,-224.03765533767998,-2.9095799394503894,0.30475198095831074,1000,775.9623446623198,-22.403765533768023
AMZN,supertrend,long,27,8,19,0.2962962962962963,-253.11235103227094,-9.374531519713738,0.25311235103227103,1000,746.887648967729,-25.311235103227105
AMZN,supertrend,short,27,6,21,0.2222222222222222,-232.17524708441576,-8.599083225348732,0.26062478049815835,1000,767.824752915584,-23.2175247084416
AMZN,jma,long,55,18,37,0.32727272727272727,-163.73078296319275,-2.9769233266035044,0.255334807791462,1000,836.269217036807,-16.373078296319296
AMZN,jma,short,53,16,37,0.3018867924528302,-135.47688045805035,-2.5561675558122707,0.23390315385646057,1000,864.5231195419492,-13.547688045805081
AMZN,kama,long,70,22,48,0.3142857142857143,-256.7028316650049,-3.66718330950007,0.2804484233388973,1000,743.297168334995,-25.670283166500496
AMZN,kama,short,74,20,54,0.2702702702702703,-191.4066285337852,-2.5865760612673676,0.24453535070125765,1000,808.5933714662146,-19.140662853378533
INTC,supertrend,long,30,13,17,0.43333333333333335,522.3052647799198,17.410175492663992,0.16291787539751063,1000,1522.3052647799198,52.23052647799198
INTC,supertrend,short,30,10,20,0.3333333333333333,-206.93495343629894,-6.897831781209964,0.3224924343711991,1000,793.0650465637009,-20.693495343629912
INTC,jma,long,60,15,45,0.25,393.66214033834996,6.561035672305833,0.3367268452977341,1000,1393.66214033835,39.36621403383499
INTC,jma,short,61,19,42,0.3114754098360656,-161.71458092385552,-2.651058703669763,0.3449746717905091,1000,838.2854190761444,-16.171458092385556
INTC,kama,long,69,16,53,0.2318840579710145,349.8789264975262,5.070709079674293,0.3123561638400347,1000,1349.8789264975264,34.987892649752645
INTC,kama,short,71,30,41,0.4225352112676056,-197.46983727623783,-2.7812653137498287,0.33132522204917775,1000,802.5301627237623,-19.746983727623775
BRRR,supertrend,long,42,12,30,0.2857142857142857,-289.290816802766,-6.887876590542048,0.33307448832394215,1000,710.709183197234,-28.929081680276603
BRRR,supertrend,short,41,12,29,0.2926829268292683,-290.90490355143334,-7.0952415500349595,0.35565953487030316,1000,709.0950964485668,-29.090490355143324
BRRR,jma,long,58,13,45,0.22413793103448276,-377.0253771402956,-6.500437536901648,0.4081669375310871,1000,622.9746228597046,-37.70253771402954
BRRR,jma,short,60,16,44,0.26666666666666666,-248.590183714161,-4.14316972856935,0.3508981812428817,1000,751.409816285839,-24.859018371416095
BRRR,kama,long,83,22,61,0.26506024096385544,-401.09679349143875,-4.832491487848659,0.4051599847880186,1000,598.9032065085613,-40.10967934914387
BRRR,kama,short,84,23,61,0.27380952380952384,-248.15711705559835,-2.9542513935190278,0.3551118717746195,1000,751.8428829444019,-24.815711705559806
QUBT,supertrend,long,29,9,20,0.3103448275862069,381.9577476758568,13.170956816408856,0.30029171029886653,2000,2381.9577476758573,19.097887383792862
QUBT,supertrend,short,28,7,21,0.25,-367.53964986996783,-13.126416066784566,0.5332887250677594,1000,632.4603501300323,-36.75396498699677
QUBT,jma,long,61,17,44,0.2786885245901639,-692.0477802052303,-11.345045577134924,0.5084361574949784,2000,1307.95221979477,-34.602389010261504
QUBT,jma,short,52,17,35,0.3269230769230769,136.7897383869408,2.6305718920565537,0.5223852221178154,1000,1136.789738386941,13.678973838694105
QUBT,kama,long,78,26,52,0.3333333333333333,136.4521399354183,1.7493864094284397,0.45993141802484105,2000,2136.4521399354185,6.822606996770923
QUBT,kama,short,73,28,45,0.3835616438356164,-529.1498776503784,-7.248628460964087,0.7400664540701771,1000,470.8501223496213,-52.91498776503787
