symbol,direction,indicator,entry_time,entry_price,exit_time,exit_price,quantity,stake,gross_pnl,fees,net_pnl,bars_held,reason
QBTS,long,kama,2024-12-27 15:30:00,10.23799991607666,2024-12-30 14:30:00,8.56719970703125,92,950.0,-153.71361923217773,1.9000000000000001,-155.61361923217774,6,Trend flip
QBTS,long,kama,2024-12-30 16:30:00,9.570300102233887,2024-12-31 15:30:00,8.754500389099121,83,802.1670617294311,-67.71137619018555,1.6043341234588622,-69.3157103136444,6,Trend flip
QBTS,long,kama,2025-01-02 19:30:00,9.194999694824219,2025-01-03 18:30:00,9.114999771118164,80,736.3171369314689,-6.399993896484375,1.4726342738629379,-7.872628170347313,6,Trend flip
QBTS,long,kama,2025-01-06 14:30:00,10.140000343322754,2025-01-07 16:30:00,9.329999923706055,71,728.838140169639,-57.510029792785645,1.457676280339278,-58.96770607312492,9,Trend flip
QBTS,long,kama,2025-01-07 17:30:00,9.389900207519531,2025-01-08 16:30:00,5.176000118255615,71,672.8188194001704,-299.18690633773804,1.3456376388003408,-300.53254397653836,6,Trend flip
QBTS,long,kama,2025-01-14 18:30:00,4.764999866485596,2025-01-17 14:30:00,5.565000057220459,81,387.3129026224589,64.80001544952393,0.7746258052449179,64.025389644279,17,Trend flip
QBTS,long,kama,2025-01-21 14:30:00,5.784200191497803,2025-01-23 18:30:00,5.920000076293945,77,448.137022784524,10.456591129302979,0.896274045569048,9.560317083733931,18,Trend flip
QBTS,long,kama,2025-01-23 19:30:00,6.099999904632568,2025-01-24 19:30:00,6.088799953460693,74,457.2193240140712,-0.82879638671875,0.9144386480281425,-1.7432350347468923,7,Trend flip
QBTS,long,kama,2025-01-30 14:30:00,5.848599910736084,2025-01-30 20:30:00,5.635000228881836,77,455.5632507310617,-16.4471755027771,0.9111265014621235,-17.358302004239224,6,Trend flip
QBTS,long,kama,2025-01-31 14:30:00,6.310100078582764,2025-02-03 14:30:00,5.572000026702881,69,439.0728638270344,-50.928903579711914,0.8781457276540687,-51.807049307365986,7,Trend flip
QBTS,long,kama,2025-02-05 15:30:00,5.974999904632568,2025-02-06 18:30:00,5.981100082397461,65,389.85616698503674,0.3965115547180176,0.7797123339700734,-0.38320077925205587,10,Trend flip
QBTS,long,kama,2025-02-07 14:30:00,6.150000095367432,2025-02-07 20:30:00,5.809700012207031,63,389.49212624474734,-21.438905239105225,0.7789842524894947,-22.21788949159472,6,Trend flip
QBTS,long,kama,2025-02-10 18:30:00,6.005000114440918,2025-02-11 17:30:00,5.574999809265137,61,368.38513122773236,-26.230018615722656,0.7367702624554647,-26.96678887817812,6,Trend flip
QBTS,long,kama,2025-02-12 14:30:00,5.795000076293945,2025-02-18 14:30:00,5.96999979019165,59,342.76668179346314,10.3249831199646,0.6855333635869263,9.639449756377672,21,Trend flip
QBTS,long,kama,2025-02-19 15:30:00,6.440000057220459,2025-02-24 14:30:00,6.364999771118164,54,351.9241590620219,-4.050015449523926,0.7038483181240438,-4.753863767647969,20,Trend flip
QBTS,long,kama,2025-02-26 14:30:00,6.404900074005127,2025-02-26 20:30:00,6.139999866485596,54,347.40798848275637,-14.304611206054688,0.6948159769655128,-14.9994271830202,6,Trend flip
QBTS,long,kama,2025-03-04 17:30:00,5.228300094604492,2025-03-06 16:30:00,5.320899963378906,63,333.15853265888717,5.833791732788086,0.6663170653177743,5.167474667470311,13,Trend flip
QBTS,long,kama,2025-03-11 14:30:00,4.991799831390381,2025-03-18 13:30:00,10.755000114440918,67,338.06763359298395,386.134418964386,0.676135267185968,385.45828369720005,34,Trend flip
QBTS,long,kama,2025-03-18 14:30:00,11.149999618530273,2025-03-19 13:30:00,10.099699974060059,63,704.2530031053241,-66.16887760162354,1.4085060062106483,-67.57738360783418,6,Trend flip
QBTS,long,kama,2025-04-01 14:30:00,7.885000228881836,2025-04-02 13:30:00,7.510000228881836,81,640.0544886778815,-30.375,1.280108977355763,-31.655108977355763,6,Trend flip
QBTS,long,kama,2025-04-07 16:30:00,6.625,2025-04-08 15:30:00,6.574999809265137,92,609.9821351493935,-4.600017547607422,1.219964270298787,-5.819981817906209,6,Trend flip
QBTS,long,kama,2025-04-09 17:30:00,7.235000133514404,2025-04-15 14:30:00,6.952700138092041,83,604.4531524223827,-23.430899620056152,1.2089063048447655,-24.63980592490092,25,Trend flip
QBTS,long,kama,2025-04-15 15:30:00,6.965000152587891,2025-04-16 14:30:00,6.530099868774414,83,581.0453367937268,-36.096723556518555,1.1620906735874537,-37.25881423010601,6,Trend flip
QBTS,long,kama,2025-04-17 17:30:00,6.525000095367432,2025-04-21 16:30:00,6.034200191497803,83,545.6494632751261,-40.7363920211792,1.0912989265502522,-41.82769094772945,6,Trend flip
QBTS,long,kama,2025-04-23 13:30:00,7.119999885559082,2025-04-25 13:30:00,7.141200065612793,71,505.91315687478306,1.5052127838134766,1.0118263137495662,0.49338647006391034,14,Trend flip
QBTS,long,kama,2025-04-25 14:30:00,7.241099834442139,2025-04-29 13:30:00,7.050000190734863,69,506.3818740213438,-13.185875415802002,1.0127637480426877,-14.198639163844689,13,Trend flip
