total_trades,wins,win_rate,total_pnl,final_equity,return_pct,max_drawdown,symbol,indicator,param_a,param_b,atr_mult,min_hold_bars
107,28,0.2616822429906542,4019.2807959407737,5019.280795940774,401.9280795940774,27.53630379773754,QBTS,kama,20,40,0.0,6
90,26,0.28888888888888886,4218.240594329504,5218.240594329504,421.82405943295043,35.646341768210284,QBTS,kama,20,40,0.0,12
71,27,0.38028169014084506,4248.424624264899,5248.424624264899,424.8424624264898,36.85919900333359,QBTS,kama,20,40,0.0,24
144,24,0.16666666666666666,3437.537322607614,4437.5373226076135,343.75373226076135,35.05275860411168,QBTS,kama,20,50,1.0,0
108,28,0.25925925925925924,3977.9282842368057,4977.928284236806,397.79282842368053,26.612344039342485,QBTS,kama,20,50,1.0,6
93,25,0.26881720430107525,3939.207174124388,4939.207174124388,393.9207174124388,38.70569283108431,QBTS,kama,20,50,1.0,12
71,25,0.352112676056338,4029.696500242415,5029.696500242415,402.9696500242415,36.85919900333359,QBTS,kama,20,50,1.0,24
144,24,0.16666666666666666,3332.5108474164977,4332.510847416497,333.2510847416497,35.39922540350549,QBTS,kama,20,50,1.5,0
108,28,0.25925925925925924,3896.4556687563827,4896.455668756383,389.6455668756383,28.014350215099785,QBTS,kama,20,50,1.5,6
93,25,0.26881720430107525,3905.019182028441,4905.019182028441,390.5019182028441,39.29354305831782,QBTS,kama,20,50,1.5,12
71,25,0.352112676056338,4012.890881956282,5012.890881956282,401.2890881956282,36.85919900333359,QBTS,kama,20,50,1.5,24
144,24,0.16666666666666666,3303.422867622949,4303.422867622949,330.34228676229486,35.39922540350549,QBTS,kama,20,50,2.0,0
108,28,0.25925925925925924,3896.4556687563827,4896.455668756383,389.6455668756383,28.014350215099785,QBTS,kama,20,50,2.0,6
93,25,0.26881720430107525,3905.019182028441,4905.019182028441,390.5019182028441,39.29354305831782,QBTS,kama,20,50,2.0,12
71,25,0.352112676056338,4012.890881956282,5012.890881956282,401.2890881956282,36.85919900333359,QBTS,kama,20,50,2.0,24
144,24,0.16666666666666666,3303.422867622949,4303.422867622949,330.34228676229486,35.39922540350549,QBTS,kama,20,50,2.5,0
108,28,0.25925925925925924,3896.4556687563827,4896.455668756383,389.6455668756383,28.014350215099785,QBTS,kama,20,50,2.5,6
93,25,0.26881720430107525,3905.019182028441,4905.019182028441,390.5019182028441,39.29354305831782,QBTS,kama,20,50,2.5,12
71,25,0.352112676056338,4012.890881956282,5012.890881956282,401.2890881956282,36.85919900333359,QBTS,kama,20,50,2.5,24
144,24,0.16666666666666666,3303.422867622949,4303.422867622949,330.34228676229486,35.39922540350549,QBTS,kama,20,50,0.0,0
108,28,0.25925925925925924,3896.4556687563827,4896.455668756383,389.6455668756383,28.014350215099785,QBTS,kama,20,50,0.0,6
93,25,0.26881720430107525,3905.019182028441,4905.019182028441,390.5019182028441,39.29354305831782,QBTS,kama,20,50,0.0,12
71,25,0.352112676056338,4012.890881956282,5012.890881956282,401.2890881956282,36.85919900333359,QBTS,kama,20,50,0.0,24
149,27,0.18120805369127516,2992.8445902828826,3992.8445902828826,299.28445902828827,37.23208192104093,QBTS,kama,30,20,1.0,0
120,29,0.24166666666666667,2645.2120494744436,3645.2120494744436,264.52120494744435,36.37479286013851,QBTS,kama,30,20,1.0,6
94,29,0.30851063829787234,3906.270558496762,4906.2705584967625,390.62705584967625,37.108147398451806,QBTS,kama,30,20,1.0,12
75,30,0.4,3701.123092267257,4701.123092267257,370.11230922672564,38.854250436027364,QBTS,kama,30,20,1.0,24
149,27,0.18120805369127516,2904.2477158074034,3904.2477158074034,290.42477158074036,37.369369681419585,QBTS,kama,30,20,1.5,0
120,29,0.24166666666666667,2581.589440335955,3581.589440335955,258.1589440335955,37.943073009306275,QBTS,kama,30,20,1.5,6
94,29,0.30851063829787234,3906.270558496762,4906.2705584967625,390.62705584967625,37.108147398451806,QBTS,kama,30,20,1.5,12
75,30,0.4,3659.2676540348352,4659.267654034835,365.92676540348344,38.854250436027364,QBTS,kama,30,20,1.5,24
149,27,0.18120805369127516,2808.3170970444335,3808.3170970444335,280.83170970444337,37.369369681419585,QBTS,kama,30,20,2.0,0
120,29,0.24166666666666667,2514.7468013665334,3514.7468013665334,251.47468013665332,38.61703640448729,QBTS,kama,30,20,2.0,6
94,29,0.30851063829787234,3835.9233495200165,4835.923349520017,383.5923349520017,37.108147398451806,QBTS,kama,30,20,2.0,12
74,30,0.40540540540540543,3669.3297536704363,4669.329753670436,366.9329753670436,38.854250436027364,QBTS,kama,30,20,2.0,24
149,27,0.18120805369127516,2797.884254789795,3797.884254789795,279.7884254789795,37.369369681419585,QBTS,kama,30,20,2.5,0
120,29,0.24166666666666667,2504.3139591118947,3504.3139591118947,250.43139591118947,38.89843462357281,QBTS,kama,30,20,2.5,6
94,29,0.30851063829787234,3825.490507265378,4825.490507265378,382.54905072653787,37.108147398451806,QBTS,kama,30,20,2.5,12
74,30,0.40540540540540543,3669.3297536704363,4669.329753670436,366.9329753670436,38.854250436027364,QBTS,kama,30,20,2.5,24
149,27,0.18120805369127516,2848.5992640022887,3848.5992640022887,284.85992640022886,37.369369681419585,QBTS,kama,30,20,0.0,0
120,29,0.24166666666666667,2555.0289683243886,3555.0289683243886,255.50289683243886,37.53053190588756,QBTS,kama,30,20,0.0,6
94,29,0.30851063829787234,3876.2055164778717,4876.205516477872,387.62055164778724,37.108147398451806,QBTS,kama,30,20,0.0,12
74,30,0.40540540540540543,3669.3297536704363,4669.329753670436,366.9329753670436,38.854250436027364,QBTS,kama,30,20,0.0,24
144,27,0.1875,2579.152090105419,3579.152090105419,257.9152090105419,41.644063936502114,QBTS,kama,30,30,1.0,0
107,28,0.2616822429906542,2819.9875808351694,3819.9875808351694,281.998758083517,35.415257488007846,QBTS,kama,30,30,1.0,6
88,27,0.3068181818181818,3754.7105491235297,4754.71054912353,375.47105491235294,29.272310038170534,QBTS,kama,30,30,1.0,12
70,29,0.4142857142857143,3924.050103148964,4924.050103148964,392.4050103148964,37.693895674745235,QBTS,kama,30,30,1.0,24
144,27,0.1875,2467.316532525425,3467.316532525425,246.7316532525425,43.0660174220503,QBTS,kama,30,30,1.5,0
107,28,0.2616822429906542,2756.3649716966806,3756.3649716966806,275.6364971696681,37.004902794435765,QBTS,kama,30,30,1.5,6
88,27,0.3068181818181818,3749.2319448068183,4749.231944806818,374.92319448068184,29.272310038170534,QBTS,kama,30,30,1.5,12
70,29,0.4142857142857143,3918.5714988322525,4918.5714988322525,391.85714988322525,37.693895674745235,QBTS,kama,30,30,1.5,24
144,27,0.1875,2401.787326726322,3401.787326726322,240.1787326726322,43.39527392415651,QBTS,kama,30,30,2.0,0
107,28,0.2616822429906542,2719.9237456911264,3719.9237456911264,271.9923745691126,37.68804779784748,QBTS,kama,30,30,2.0,6
88,27,0.3068181818181818,3710.90072704101,4710.90072704101,371.09007270410103,29.272310038170534,QBTS,kama,30,30,2.0,12
69,29,0.42028985507246375,3901.9720095606117,4901.972009560612,390.1972009560612,37.693895674745235,QBTS,kama,30,30,2.0,24
144,27,0.1875,2391.3544844716835,3391.3544844716835,239.13544844716833,43.70130527849152,QBTS,kama,30,30,2.5,0
107,28,0.2616822429906542,2709.4909034364878,3709.4909034364878,270.9490903436488,37.97327959042221,QBTS,kama,30,30,2.5,6
88,27,0.3068181818181818,3700.4678847863715,4700.4678847863715,370.04678847863715,29.272310038170534,QBTS,kama,30,30,2.5,12
69,29,0.42028985507246375,3901.9720095606117,4901.972009560612,390.1972009560612,37.693895674745235,QBTS,kama,30,30,2.5,24
144,27,0.1875,2380.889552029972,3380.889552029972,238.08895520299723,44.00827794902502,QBTS,kama,30,30,0.0,0
107,28,0.2616822429906542,2699.0259709947763,3699.0259709947763,269.90259709947765,38.259388722207035,QBTS,kama,30,30,0.0,6
88,27,0.3068181818181818,3690.00295234466,4690.00295234466,369.000295234466,29.272310038170534,QBTS,kama,30,30,0.0,12
69,29,0.42028985507246375,3901.9720095606117,4901.972009560612,390.1972009560612,37.693895674745235,QBTS,kama,30,30,0.0,24
138,24,0.17391304347826086,2215.522486513699,3215.522486513699,221.55224865136987,60.705650218100836,QBTS,kama,30,40,1.0,0
109,26,0.23853211009174313,2384.951341797828,3384.951341797828,238.49513417978278,44.6214009237247,QBTS,kama,30,40,1.0,6
87,25,0.28735632183908044,3429.21753218991,4429.21753218991,342.92175321899106,38.577569131635045,QBTS,kama,30,40,1.0,12
70,26,0.37142857142857144,3526.265162257848,4526.265162257847,352.62651622578466,47.09878847884279,QBTS,kama,30,40,1.0,24
138,25,0.18115942028985507,2420.3067090854165,3420.3067090854165,242.03067090854168,51.659258825161615,QBTS,kama,30,40,1.5,0
109,26,0.23853211009174313,2300.5438372776484,3300.543837277648,230.0543837277648,46.77656832957886,QBTS,kama,30,40,1.5,6
87,25,0.28735632183908044,3423.7389278731985,4423.738927873199,342.3738927873199,38.577569131635045,QBTS,kama,30,40,1.5,12
70,26,0.37142857142857144,3520.7865579411364,4520.7865579411355,352.0786557941135,47.09878847884279,QBTS,kama,30,40,1.5,24
138,25,0.18115942028985507,2366.2315285548684,3366.2315285548684,236.62315285548684,51.659258825161615,QBTS,kama,30,40,2.0,0
109,26,0.23853211009174313,2275.556636540649,3275.5566365406485,227.55566365406486,47.57533406234905,QBTS,kama,30,40,2.0,6
87,25,0.28735632183908044,3398.751727136199,4398.751727136199,339.87517271362,38.577569131635045,QBTS,kama,30,40,2.0,12
69,26,0.37681159420289856,3516.475392895769,4516.475392895769,351.6475392895769,47.09878847884279,QBTS,kama,30,40,2.0,24
138,25,0.18115942028985507,2355.7986863002297,3355.7986863002297,235.57986863002296,51.659258825161615,QBTS,kama,30,40,2.5,0
109,26,0.23853211009174313,2265.1237942860103,3265.12379428601,226.51237942860098,47.90884068344337,QBTS,kama,30,40,2.5,6
87,25,0.28735632183908044,3388.3188848815603,4388.318884881561,338.8318884881561,38.577569131635045,QBTS,kama,30,40,2.5,12
69,26,0.37681159420289856,3516.475392895769,4516.475392895769,351.6475392895769,47.09878847884279,QBTS,kama,30,40,2.5,24
138,25,0.18115942028985507,2355.7986863002297,3355.7986863002297,235.57986863002296,51.659258825161615,QBTS,kama,30,40,0.0,0
109,26,0.23853211009174313,2265.1237942860103,3265.12379428601,226.51237942860098,47.90884068344337,QBTS,kama,30,40,0.0,6
87,25,0.28735632183908044,3388.3188848815603,4388.318884881561,338.8318884881561,38.577569131635045,QBTS,kama,30,40,0.0,12
69,26,0.37681159420289856,3516.475392895769,4516.475392895769,351.6475392895769,47.09878847884279,QBTS,kama,30,40,0.0,24
130,22,0.16923076923076924,2134.927195616205,3134.9271956162056,213.49271956162056,55.5174249054068,QBTS,kama,30,50,1.0,0
103,26,0.2524271844660194,2702.867881051904,3702.867881051904,270.2867881051904,38.01827401286153,QBTS,kama,30,50,1.0,6
83,24,0.2891566265060241,3202.939375313346,4202.939375313346,320.2939375313346,35.072400098576736,QBTS,kama,30,50,1.0,12
67,25,0.373134328358209,3029.4558298559186,4029.4558298559186,302.94558298559184,47.09878847884279,QBTS,kama,30,50,1.0,24
130,23,0.17692307692307693,2378.552580179473,3378.552580179473,237.85525801794728,44.51486502276297,QBTS,kama,30,50,1.5,0
103,26,0.2524271844660194,2626.2952842634977,3626.2952842634977,262.6295284263498,38.73167576142221,QBTS,kama,30,50,1.5,6
83,24,0.2891566265060241,3197.4607709966344,4197.460770996635,319.74607709966347,35.072400098576736,QBTS,kama,30,50,1.5,12
67,25,0.373134328358209,3023.977225539207,4023.977225539207,302.39772255392074,47.09878847884279,QBTS,kama,30,50,1.5,24
130,23,0.17692307692307693,2324.477399648925,3324.477399648925,232.4477399648925,44.51486502276297,QBTS,kama,30,50,2.0,0
103,26,0.2524271844660194,2601.308083526498,3601.308083526498,260.1308083526498,38.73167576142221,QBTS,kama,30,50,2.0,6
83,24,0.2891566265060241,3172.473570259635,4172.473570259635,317.24735702596354,35.072400098576736,QBTS,kama,30,50,2.0,12
67,25,0.373134328358209,3023.977225539207,4023.977225539207,302.39772255392074,47.09878847884279,QBTS,kama,30,50,2.0,24
130,23,0.17692307692307693,2314.044557394286,3314.044557394286,231.4044557394286,44.51486502276297,QBTS,kama,30,50,2.5,0
103,26,0.2524271844660194,2590.8752412718595,3590.8752412718595,259.08752412718593,38.73167576142221,QBTS,kama,30,50,2.5,6
83,24,0.2891566265060241,3162.0407280049963,4162.040728004997,316.2040728004997,35.072400098576736,QBTS,kama,30,50,2.5,12
67,25,0.373134328358209,3023.977225539207,4023.977225539207,302.39772255392074,47.09878847884279,QBTS,kama,30,50,2.5,24
130,23,0.17692307692307693,2314.044557394286,3314.044557394286,231.4044557394286,44.51486502276297,QBTS,kama,30,50,0.0,0
103,26,0.2524271844660194,2590.8752412718595,3590.8752412718595,259.08752412718593,38.73167576142221,QBTS,kama,30,50,0.0,6
83,24,0.2891566265060241,3162.0407280049963,4162.040728004997,316.2040728004997,35.072400098576736,QBTS,kama,30,50,0.0,12
67,25,0.373134328358209,3023.977225539207,4023.977225539207,302.39772255392074,47.09878847884279,QBTS,kama,30,50,0.0,24
187,38,0.20320855614973263,-497.07374123382107,502.9262587661787,-49.70737412338213,51.44239836943526,INTC,kama,10,20,1.0,0
152,42,0.27631578947368424,-531.8160045559642,468.18399544403644,-53.18160045559635,56.29426003820453,INTC,kama,10,20,1.0,6
124,41,0.33064516129032256,-300.7678833362056,699.2321166637948,-30.076788333620513,54.86911415366601,INTC,kama,10,20,1.0,12
82,29,0.35365853658536583,-328.112907575744,671.8870924242565,-32.811290757574355,58.588685760068074,INTC,kama,10,20,1.0,24
187,41,0.2192513368983957,-260.49958103984693,739.5004189601535,-26.04995810398465,49.48986543075074,INTC,kama,10,20,1.5,0
151,44,0.2913907284768212,-325.4246929244569,674.5753070755434,-32.542469292445666,55.10130287145576,INTC,kama,10,20,1.5,6
123,41,0.3333333333333333,-261.07534443371884,738.924655566282,-26.1075344433718,52.26211698152884,INTC,kama,10,20,1.5,12
82,29,0.35365853658536583,-362.683679718085,637.316320281915,-36.26836797180851,60.527339419734794,INTC,kama,10,20,1.5,24
187,43,0.22994652406417113,-249.50694536762092,750.4930546323783,-24.95069453676217,48.34422475841617,INTC,kama,10,20,2.0,0
151,46,0.304635761589404,-297.5382143002384,702.4617856997619,-29.753821430023812,53.80886642817308,INTC,kama,10,20,2.0,6
123,41,0.3333333333333333,-261.14799275326334,738.8520072467368,-26.114799275326323,52.26951388442747,INTC,kama,10,20,2.0,12
82,29,0.35365853658536583,-368.4078621245424,631.5921378754574,-36.840786212454255,60.55308590566094,INTC,kama,10,20,2.0,24
187,43,0.22994652406417113,-214.52669992228962,785.473300077711,-21.452669992228905,46.015010358821364,INTC,kama,10,20,2.5,0
151,46,0.304635761589404,-282.9592844119163,717.0407155880845,-28.295928441191553,52.12262312595517,INTC,kama,10,20,2.5,6
123,41,0.3333333333333333,-272.8001756936037,727.1998243063962,-27.280017569360382,52.85546536383843,INTC,kama,10,20,2.5,12
82,29,0.35365853658536583,-370.5652214592368,629.4347785407627,-37.05652214592373,60.7711665366288,INTC,kama,10,20,2.5,24
187,43,0.22994652406417113,-214.52669992228962,785.473300077711,-21.452669992228905,46.015010358821364,INTC,kama,10,20,0.0,0
151,46,0.304635761589404,-282.9592844119163,717.0407155880845,-28.295928441191553,52.12262312595517,INTC,kama,10,20,0.0,6
123,41,0.3333333333333333,-272.8001756936037,727.1998243063962,-27.280017569360382,52.85546536383843,INTC,kama,10,20,0.0,12
82,29,0.35365853658536583,-406.42557871045017,593.57442128955,-40.64255787104501,62.90149747325461,INTC,kama,10,20,0.0,24
189,38,0.20105820105820105,-548.2440732053171,451.7559267946828,-54.82440732053171,57.113991090515235,INTC,kama,10,30,1.0,0
148,40,0.2702702702702703,-575.97112429122,424.02887570877954,-57.59711242912204,60.332673738789374,INTC,kama,10,30,1.0,6
123,39,0.3170731707317073,-401.6117692421986,598.3882307578019,-40.16117692421981,60.793323767211724,INTC,kama,10,30,1.0,12
80,28,0.35,-334.51422998891917,665.4857700110814,-33.451422998891864,59.057353404202715,INTC,kama,10,30,1.0,24
189,41,0.21693121693121692,-335.959035924049,664.0409640759508,-33.595903592404916,55.334581255769486,INTC,kama,10,30,1.5,0
147,43,0.2925170068027211,-396.18197911968457,603.8180208803147,-39.61819791196853,59.396997319695856,INTC,kama,10,30,1.5,6
122,39,0.319672131147541,-389.5009452580477,610.4990547419528,-38.950094525804715,60.34849848152876,INTC,kama,10,30,1.5,12
80,28,0.35,-335.1766304009449,664.8233695990554,-33.51766304009446,59.1243133665441,INTC,kama,10,30,1.5,24
189,43,0.2275132275132275,-325.2148042915258,674.7851957084744,-32.52148042915257,54.238468638690804,INTC,kama,10,30,2.0,0
147,44,0.29931972789115646,-370.5495732995339,629.4504267004656,-37.05495732995344,58.115204753228554,INTC,kama,10,30,2.0,6
122,39,0.319672131147541,-389.5009452580477,610.4990547419528,-38.950094525804715,60.34849848152876,INTC,kama,10,30,2.0,12
80,28,0.35,-341.5073922540964,658.4926077459038,-34.15073922540962,59.150059852470264,INTC,kama,10,30,2.0,24
189,43,0.2275132275132275,-292.6227768245576,707.3772231754426,-29.26227768245574,52.23788075039588,INTC,kama,10,30,2.5,0
147,46,0.3129251700680272,-351.1055576976488,648.8944423023509,-35.110555769764915,56.65502850618677,INTC,kama,10,30,2.5,6
122,39,0.319672131147541,-401.7972793005498,598.2027206994508,-40.17972793005492,60.812212020882725,INTC,kama,10,30,2.5,12
80,28,0.35,-350.55499539994423,649.4450046000558,-35.05549953999442,59.49387686692182,INTC,kama,10,30,2.5,24
189,43,0.2275132275132275,-292.6227768245576,707.3772231754426,-29.26227768245574,52.23788075039588,INTC,kama,10,30,0.0,0
147,46,0.3129251700680272,-351.1055576976488,648.8944423023509,-35.110555769764915,56.65502850618677,INTC,kama,10,30,0.0,6
122,39,0.319672131147541,-401.7972793005498,598.2027206994508,-40.17972793005492,60.812212020882725,INTC,kama,10,30,0.0,12
80,28,0.35,-372.313021704421,627.6869782955789,-37.23130217044211,60.7799197442658,INTC,kama,10,30,0.0,24
190,37,0.19473684210526315,-534.7931414353167,465.20685856468356,-53.47931414353164,55.90619839383969,INTC,kama,10,40,1.0,0
149,40,0.2684563758389262,-549.9682394871423,450.03176051285845,-54.99682394871416,57.890797321735064,INTC,kama,10,40,1.0,6
122,39,0.319672131147541,-396.2010398113507,603.7989601886501,-39.62010398113499,60.521549596939394,INTC,kama,10,40,1.0,12
78,26,0.3333333333333333,-298.2482338812603,701.7517661187397,-29.824823388126028,56.9116523313103,INTC,kama,10,40,1.0,24
190,40,0.21052631578947367,-331.5936871377632,668.4063128622367,-33.159368713776324,54.88689575236815,INTC,kama,10,40,1.5,0
148,43,0.2905405405405405,-378.9519495094876,621.0480504905129,-37.895194950948714,58.734971957026396,INTC,kama,10,40,1.5,6
121,39,0.32231404958677684,-379.8793293453256,620.1206706546744,-37.98793293453256,59.94375000201598,INTC,kama,10,40,1.5,12
78,26,0.3333333333333333,-299.8581790755309,700.1418209244692,-29.985817907553074,57.074396598407496,INTC,kama,10,40,1.5,24
190,42,0.22105263157894736,-311.0210941903993,688.9789058096006,-31.102109419039937,53.75150384442114,INTC,kama,10,40,2.0,0
148,43,0.2905405405405405,-366.12863086638663,633.8713691336147,-36.61286308663853,57.66263397593132,INTC,kama,10,40,2.0,6
121,39,0.32231404958677684,-379.8793293453256,620.1206706546744,-37.98793293453256,59.94375000201598,INTC,kama,10,40,2.0,12
78,26,0.3333333333333333,-312.2077372290615,687.7922627709387,-31.22077372290613,57.10165758350579,INTC,kama,10,40,2.0,24
190,43,0.22631578947368422,-280.5679068340958,719.4320931659034,-28.056790683409655,51.451743379445034,INTC,kama,10,40,2.5,0
148,44,0.2972972972972973,-329.3977255880257,670.602274411974,-32.9397725588026,55.24469078036468,INTC,kama,10,40,2.5,6
121,39,0.32231404958677684,-387.0523809089294,612.9476190910705,-38.705238090892955,60.09919068136412,INTC,kama,10,40,2.5,12
78,26,0.3333333333333333,-314.64982025808587,685.3501797419144,-31.464982025808556,57.34852003209314,INTC,kama,10,40,2.5,24
190,43,0.22631578947368422,-280.5679068340958,719.4320931659034,-28.056790683409655,51.451743379445034,INTC,kama,10,40,0.0,0
148,44,0.2972972972972973,-329.3977255880257,670.602274411974,-32.9397725588026,55.24469078036468,INTC,kama,10,40,0.0,6
121,39,0.32231404958677684,-387.0523809089294,612.9476190910705,-38.705238090892955,60.09919068136412,INTC,kama,10,40,0.0,12
78,26,0.3333333333333333,-341.219643614135,658.7803563858654,-34.12196436141346,59.12097225266537,INTC,kama,10,40,0.0,24
190,37,0.19473684210526315,-557.9178227742743,442.0821772257262,-55.79178227742738,58.13467805217538,INTC,kama,10,50,1.0,0
149,40,0.2684563758389262,-566.557127347184,433.44287265281605,-56.6557127347184,59.30071034659318,INTC,kama,10,50,1.0,6
122,39,0.319672131147541,-420.1976140280419,579.8023859719586,-42.019761402804136,61.33155223892061,INTC,kama,10,50,1.0,12
78,26,0.3333333333333333,-314.1022467639017,685.8977532360984,-31.410224676390158,56.940366182230726,INTC,kama,10,50,1.0,24
190,41,0.21578947368421053,-373.8387719214322,626.1612280785682,-37.383877192143174,56.4886529938766,INTC,kama,10,50,1.5,0
148,42,0.28378378378378377,-412.9169631126445,587.0830368873553,-41.29169631126447,59.78190922614629,INTC,kama,10,50,1.5,6
121,39,0.32231404958677684,-401.88804709448596,598.1119529055143,-40.188804709448576,60.288643158858825,INTC,kama,10,50,1.5,12
78,26,0.3333333333333333,-340.1098878612112,659.8901121387892,-34.01098878612108,58.08977047229767,INTC,kama,10,50,1.5,24
190,41,0.21578947368421053,-349.6855623926445,650.3144376073551,-34.968556239264494,55.23423826399352,INTC,kama,10,50,2.0,0
148,44,0.2972972972972973,-391.80623552529613,608.1937644747038,-39.18062355252962,58.634068160599305,INTC,kama,10,50,2.0,6
121,39,0.32231404958677684,-401.88804709448596,598.1119529055143,-40.188804709448576,60.288643158858825,INTC,kama,10,50,2.0,12
78,26,0.3333333333333333,-345.99313820560207,654.0068617943982,-34.59931382056018,58.11703145739595,INTC,kama,10,50,2.0,24
190,43,0.22631578947368422,-339.15051398770794,660.8494860122917,-33.915051398770835,54.15957829666404,INTC,kama,10,50,2.5,0
148,44,0.2972972972972973,-375.86242701661104,624.1375729833878,-37.58624270166121,57.24228640809809,INTC,kama,10,50,2.5,6
121,39,0.32231404958677684,-420.249394372467,579.7506056275336,-42.024939437246644,61.33682440739151,INTC,kama,10,50,2.5,12
78,26,0.3333333333333333,-348.5065103326156,651.493489667384,-34.850651033261606,58.37110029539686,INTC,kama,10,50,2.5,24
190,43,0.22631578947368422,-339.15051398770794,660.8494860122917,-33.915051398770835,54.15957829666404,INTC,kama,10,50,0.0,0
148,44,0.2972972972972973,-375.86242701661104,624.1375729833878,-37.58624270166121,57.24228640809809,INTC,kama,10,50,0.0,6
121,39,0.32231404958677684,-420.249394372467,579.7506056275336,-42.024939437246644,61.33682440739151,INTC,kama,10,50,0.0,12
78,26,0.3333333333333333,-364.54122955081675,635.4587704491832,-36.45412295508167,59.508662669780975,INTC,kama,10,50,0.0,24
159,27,0.16981132075471697,-484.0936466820187,515.9063533179818,-48.40936466820182,52.538418557742375,INTC,kama,14,20,1.0,0
133,28,0.21052631578947367,-565.9234347992768,434.0765652007234,-56.59234347992766,60.27640707221735,INTC,kama,14,20,1.0,6
112,34,0.30357142857142855,-317.6839486536399,682.3160513463599,-31.76839486536401,55.01033973463104,INTC,kama,14,20,1.0,12
79,29,0.3670886075949367,-417.4828937220504,582.5171062779494,-41.74828937220506,63.13537211505172,INTC,kama,14,20,1.0,24
159,31,0.1949685534591195,-154.63789526047353,845.3621047395275,-15.463789526047252,43.519464248814664,INTC,kama,14,20,1.5,0
133,32,0.24060150375939848,-302.50435436910504,697.4956456308955,-30.25043543691045,53.4262627706627,INTC,kama,14,20,1.5,6
112,34,0.30357142857142855,-327.36640346538763,672.6335965346121,-32.736640346538785,55.50845678699077,INTC,kama,14,20,1.5,12
79,29,0.3670886075949367,-418.6763678835007,581.3236321164994,-41.86763678835006,63.25601664282562,INTC,kama,14,20,1.5,24
159,33,0.20754716981132076,-129.0329040916517,870.9670959083489,-12.903290409165106,42.396146618817326,INTC,kama,14,20,2.0,0
133,33,0.24812030075187969,-285.87100539858693,714.1289946014136,-28.587100539858636,52.277019544959536,INTC,kama,14,20,2.0,6
112,34,0.30357142857142855,-327.36640346538763,672.6335965346121,-32.736640346538785,55.50845678699077,INTC,kama,14,20,2.0,12
79,29,0.3670886075949367,-424.66177620235135,575.3382237976491,-42.466177620235094,63.31911245642872,INTC,kama,14,20,2.0,24
159,34,0.2138364779874214,-98.6826719645499,901.3173280354498,-9.868267196455019,40.11145449724543,INTC,kama,14,20,2.5,0
133,34,0.2556390977443609,-259.6078316563861,740.3921683436129,-25.960783165638713,50.35489304348749,INTC,kama,14,20,2.5,6
112,34,0.30357142857142855,-327.36640346538763,672.6335965346121,-32.736640346538785,55.50845678699077,INTC,kama,14,20,2.5,12
79,29,0.3670886075949367,-424.66177620235135,575.3382237976491,-42.466177620235094,63.31911245642872,INTC,kama,14,20,2.5,24
159,34,0.2138364779874214,-98.6826719645499,901.3173280354498,-9.868267196455019,40.11145449724543,INTC,kama,14,20,0.0,0
133,34,0.2556390977443609,-259.6078316563861,740.3921683436129,-25.960783165638713,50.35489304348749,INTC,kama,14,20,0.0,6
112,34,0.30357142857142855,-327.36640346538763,672.6335965346121,-32.736640346538785,55.50845678699077,INTC,kama,14,20,0.0,12
79,29,0.3670886075949367,-441.8408947806556,558.1591052193451,-44.18408947806549,64.57235854215241,INTC,kama,14,20,0.0,24
156,24,0.15384615384615385,-543.432779224607,456.5672207753937,-54.34327792246063,58.170217177103446,INTC,kama,14,30,1.0,0
126,27,0.21428571428571427,-541.0795575681952,458.92044243180453,-54.10795575681955,57.95169589369766,INTC,kama,14,30,1.0,6
107,31,0.2897196261682243,-427.2710035277365,572.7289964722639,-42.727100352773604,62.065581231305856,INTC,kama,14,30,1.0,12
77,28,0.36363636363636365,-462.81570542642754,537.1842945735727,-46.281570542642726,64.98177120667484,INTC,kama,14,30,1.0,24
156,28,0.1794871794871795,-247.94960752476337,752.0503924752362,-24.79496075247638,49.692940236275305,INTC,kama,14,30,1.5,0
126,30,0.23809523809523808,-290.60077631449315,709.3992236855062,-29.06007763144938,52.67646950402147,INTC,kama,14,30,1.5,6
107,31,0.2897196261682243,-438.3810638360126,561.6189361639874,-43.83810638360126,62.70763472653593,INTC,kama,14,30,1.5,12
77,28,0.36363636363636365,-474.900662876358,525.0993371236426,-47.49006628763574,65.72006465782269,INTC,kama,14,30,1.5,24
156,30,0.19230769230769232,-233.10589465397402,766.8941053460262,-23.31058946539738,49.13565415807184,INTC,kama,14,30,2.0,0
126,32,0.25396825396825395,-270.8680944909836,729.1319055090157,-27.086809449098425,51.65224124123814,INTC,kama,14,30,2.0,6
107,31,0.2897196261682243,-449.8948143155686,550.1051856844316,-44.98948143155684,63.09379820902795,INTC,kama,14,30,2.0,12
77,28,0.36363636363636365,-484.99845832300383,515.0015416769965,-48.49984583230035,65.72951583271369,INTC,kama,14,30,2.0,24
156,31,0.1987179487179487,-202.6888991063136,797.311100893686,-20.2688899106314,47.349775131362264,INTC,kama,14,30,2.5,0
126,32,0.25396825396825395,-270.8680944909836,729.1319055090157,-27.086809449098425,51.65224124123814,INTC,kama,14,30,2.5,6
107,31,0.2897196261682243,-449.8948143155686,550.1051856844316,-44.98948143155684,63.09379820902795,INTC,kama,14,30,2.5,12
77,28,0.36363636363636365,-484.99845832300383,515.0015416769965,-48.49984583230035,65.72951583271369,INTC,kama,14,30,2.5,24
